,Distance (nm),Fe %,Fe % Err,Mn %,Mn % Err,Cr %,Cr % Err,C %,C % Err,Ni %,Ni % Err,Al %,Al % Err,Cu %,Cu % Err,Error Sum
12,-3.8,56.87732826518537,0.03403801706871112,17.414075085330687,0.0260642391888775,5.559123306676798,0.01574798477345076,2.0453373745793715,0.009728297905615888,5.716860435719285,0.01595650014586951,10.597673536063311,0.021155412905714356,1.7459770652671631,0.009001943142562061,99.95637506882198
13,-3.7,56.877825871908904,0.03381367529584354,17.454480845674166,0.0259161675733747,5.579675541370619,0.015671399312748777,2.014389294394816,0.009592314601909404,5.715985845739452,0.015850215246541025,10.564597979478034,0.020987068459141903,1.7494632461158792,0.008951389132934225,99.95641862468187
14,-3.6,56.898977576662205,0.03360423414265482,17.434394784749294,0.025745480807046667,5.5650653380405215,0.015556054659532016,2.050105395823967,0.009615858532522132,5.7077274301844785,0.015742280580913415,10.548561081438454,0.020844345403297455,1.7515606689318168,0.00890170928905824,99.95639227583074
15,-3.5,56.905977028935006,0.03341977578859387,17.4461867349003,0.025611493118387223,5.5924152045824425,0.015506694039004324,2.0269617625564287,0.009510254443527663,5.661077121867385,0.015595922297285259,10.569086867717015,0.020748114530419207,1.754592192862077,0.008860542163647716,99.95629691342064
16,-3.4,56.93323185174256,0.033270096332434954,17.428367292743424,0.02548847115167212,5.583792337861054,0.015427228208667999,2.026906186038193,0.009468261276368198,5.651762342539919,0.015515252232021508,10.549760172909211,0.02064011185683594,1.7825303087509237,0.008890226599965367,99.95635049258529
17,-3.3,56.92630844841078,0.03318933222769127,17.395999611717507,0.025407456542865678,5.605199390252673,0.01541720071637018,2.0664807943972274,0.009534925935650855,5.6260965385334405,0.015444203164431007,10.556694203363461,0.02059557154976752,1.7794483512374708,0.008860940794477159,99.95622733791257
18,-3.2,56.87273947734829,0.03311429405769647,17.393598964513384,0.02534481163262336,5.636764784152117,0.015420691828838167,2.0491471502873395,0.00947279578605599,5.642310756009888,0.015427822730464521,10.560733640524138,0.02054937651200548,1.8009649096520932,0.008891882733207802,99.95625968248726
19,-3.1,56.89926828990461,0.033052294364371695,17.412632692558788,0.025310165217761048,5.638851641463938,0.01539564514962587,2.059845731044032,0.009479898542545195,5.598120858127196,0.015343251519081138,10.524883020716867,0.0204816870390146,1.822813962369925,0.00892858038455937,99.95641619618536
20,-3.0,56.84647271436775,0.03300296531957733,17.429284765982246,0.025278183261205817,5.624749876631715,0.015352309504583378,2.0879554799281688,0.009527341419124593,5.601741858026311,0.015322745493456606,10.51594641045236,0.020440431461078504,1.8503243997372287,0.008979691656114152,99.95647550512578
21,-2.9,56.84229827847022,0.03303207155998065,17.385984536022846,0.025275360106048778,5.643310526236171,0.015389487712643528,2.0650077907193,0.009484198507271715,5.597749723476182,0.015330938924056438,10.51871591813723,0.020460597332040215,1.9034093184299676,0.009113052957287548,99.95647609149194
22,-2.8,56.75206631371376,0.03306656966758889,17.414670277073146,0.02531189757946196,5.669633546119139,0.015435435184672865,2.053047305475684,0.009464780912855839,5.58326544509431,0.015324427152337174,10.506176142648336,0.020466071839248413,1.9776423380174728,0.00929291726197687,99.95650136814187
23,-2.7,56.78013754189636,0.033095192865692895,17.413448457076626,0.025335067428623636,5.6797922200388715,0.015462994615177438,2.0821305929381784,0.009539156330922036,5.527270226912185,0.015266292776815136,10.451619075922757,0.02043834197153181,2.022211238495551,0.009403771823291933,99.95660935328053
24,-2.6,56.74666626869055,0.03317456524700818,17.392562276334946,0.02538146174800381,5.6443661750708065,0.015453141420729696,2.0598043006488918,0.009510836912706329,5.546265303870476,0.015326223621977835,10.495278988012368,0.020523207496942454,2.0715566683921414,0.009537358446666505,99.95649998102017
25,-2.5,56.59479310253437,0.03328083725937686,17.38580334480987,0.025448360793947862,5.6945755658468,0.015560878330570165,2.1001927390643247,0.009628432376694014,5.552310410480532,0.015376858860343718,10.478111290211485,0.02056559180103024,2.1506666480227445,0.009740933433746546,99.95645310097014
26,-2.4,56.54858205956975,0.03338436412184932,17.443142087946047,0.025557549412497837,5.644612014885312,0.015542850597305313,2.0657206267586234,0.00957929242758515,5.541335058851075,0.015408429621028476,10.471967328564654,0.020621674715441834,2.2411916236761966,0.009968910960833428,99.95655080025166
27,-2.3,56.43128776728175,0.03352993267751995,17.362029814478337,0.025613882241406587,5.704255891442656,0.01568306292285487,2.0673341713737825,0.009621758873388146,5.544836078922184,0.01547542368702214,10.483634184507252,0.020715360210494454,2.3630727905832067,0.010271430701031703,99.95645069858918
28,-2.2,56.275100125079526,0.033668320015668385,17.393063642421893,0.025727358447494214,5.689815203134606,0.01572270532885811,2.077248020823636,0.00968021221984801,5.568930825378069,0.01556475401775082,10.470157675029194,0.020780663851515238,2.4821162093829874,0.010559712298492629,99.95643170124993
29,-2.1,56.121913266952035,0.03386241498379764,17.362868638140345,0.025847956170726133,5.709503665826781,0.015832919052639605,2.0725115862858625,0.00972139621538066,5.61852762285143,0.01571384578536792,10.47467405101902,0.020896380449757754,2.596427385233,0.010851840107749977,99.95642621630847
30,-2.0,55.927659990019684,0.03403195473363902,17.325589429910266,0.025942992999071362,5.671566302550911,0.01585489367178628,2.115503302800506,0.009864028660075344,5.628039749238168,0.01579758066504045,10.522459920997367,0.021033239817952052,2.765299277957467,0.0112401530961427,99.95611797347436
31,-1.9,55.668575543077296,0.034274646776644,17.31407621100292,0.026105231215907392,5.661418721454447,0.015944811856283485,2.1194009523160977,0.009937267077408461,5.68913389141463,0.015981444626455198,10.576690335203669,0.0212183864405127,2.926617182548205,0.011629073929345205,99.95591283701727
32,-1.8,55.477496463193006,0.034500812937675096,17.255803751135918,0.026231159003996113,5.662185647722973,0.016044126223897028,2.1002697288971492,0.009954269550328979,5.770993176027633,0.016188205165017906,10.559165672464218,0.02133358465572229,3.1302050566334265,0.012088201681007936,99.95611949607432
33,-1.7,55.11276130271349,0.034742496810016704,17.213023132309228,0.026368357848720176,5.619045899019522,0.01608595936678045,2.1143724315941923,0.01004901985738103,5.879309393842807,0.01643157547561068,10.642919533519663,0.021541124488799933,3.374248850364598,0.012612712364845229,99.95568054336348
34,-1.6,54.79437143697898,0.03503892601526284,17.154597197616198,0.026540617598162963,5.610271407484096,0.01620096410101098,2.1207536953653414,0.010143246497933883,5.966829351496912,0.016676269460100195,10.693777386509202,0.021756698077484083,3.614915437109496,0.01314136696223561,99.95551591256022
35,-1.5,54.36513311599521,0.03534073655116952,17.074969064439138,0.02669867806024136,5.598367025436913,0.016311256292457017,2.1176694556096733,0.010215231462446486,6.132165982819117,0.017022852020888293,10.791803257201634,0.022014882132586587,3.875141709294871,0.01369394645344556,99.95524961079654
36,-1.4,54.023710530510904,0.035621787718083865,16.998791298370424,0.026847742666610757,5.548937083630398,0.016363073165066293,2.100636548786316,0.010249954554766173,6.299865330706388,0.017365699738636647,10.889724616955492,0.022265317305274722,4.093282123226237,0.014161749265591174,99.95494753218614
37,-1.3,53.46306326345334,0.03597874088790199,16.92094530025213,0.027044454682696593,5.506773707977923,0.016453909290319205,2.127310732792991,0.010407978139271365,6.515230693318732,0.017801453912014535,11.027988758142635,0.02259409790457152,4.393124899804919,0.014782622346836614,99.95443735574267
38,-1.2,52.96529575249047,0.036345769646491395,16.779183217899096,0.027211366722217648,5.444824981326814,0.016522797251841078,2.1229608032864804,0.010496883077736444,6.7795333401235816,0.01830646530742669,11.171626655840287,0.022939451088295714,4.690842075779182,0.01539719756753902,99.95426682674591
39,-1.1,52.369210412969466,0.036719220825752234,16.709342248068513,0.027427699121290016,5.386262230136658,0.016597107237278055,2.125000608363621,0.010602956241305767,7.006077687763996,0.018766198717514518,11.390897475413002,0.023357679441613526,4.966734677213078,0.01597293997886565,99.95352533992832
40,-1.0,51.69983165283374,0.037111743785445094,16.535698539899894,0.027590154284700876,5.319949036375866,0.01666769143908871,2.137315956260453,0.010740769582550118,7.393422514157636,0.019432834605210194,11.580835717187195,0.023764880116975994,5.285958572466732,0.01661734116097619,99.9530119891815
41,-0.9,50.98964226306176,0.037555996154038415,16.417963540355064,0.027829825601873474,5.2498116940533714,0.016755456745391008,2.1059775704185197,0.01078696637104694,7.786154459434892,0.020130471231022448,11.854734748568449,0.02428509362644893,5.547995713287117,0.01719760677870562,99.95227998917919
42,-0.8,50.12960955612811,0.03795515337424657,16.236571227621113,0.02799474975913716,5.148519988585363,0.01677511333401956,2.1373618929848988,0.010978669112622417,8.263389858844759,0.020900307265135233,12.186339504443806,0.024832467890573404,5.849885997757427,0.01781502072577945,99.95167802636549
43,-0.7,49.29499295726779,0.03839250305373255,15.980131696245515,0.028138489127230173,5.04082394816164,0.016801143187754313,2.09703940090657,0.01100324560771928,8.819022974569918,0.021776193004583232,12.544148310439525,0.025435168915898445,6.174478350829312,0.018483330504488832,99.95063763842028
44,-0.6,48.25236212114891,0.03889152354052972,15.804235642058249,0.0283911034634125,4.906351038911059,0.016811461384978948,2.139699220324294,0.011262376444422729,9.440591014184461,0.022757092967701797,12.982364710355046,0.02615959063230245,6.424249035632362,0.019082850447031237,99.94985278261437
45,-0.5,47.198731273581714,0.03938643799111578,15.667802141002248,0.028678743088811857,4.860162287721309,0.016965472262355265,2.0995273354548227,0.011311300124319084,10.041724011234344,0.023712867089660222,13.44464200449697,0.026914168342407674,6.636297398788135,0.0196386358874974,99.94888645227954
46,-0.4,46.11387927645604,0.03984053095158091,15.383907505348912,0.028835709500657253,4.713433759116159,0.01693773645344871,2.1361780772544035,0.011555816628597755,10.821930414288307,0.024828599930698764,13.919485933847866,0.027665266158361432,6.8592616072044805,0.02020130149342637,99.94807657351615
47,-0.3,44.84021758041555,0.04036918806470932,15.204595479538474,0.029145967752273714,4.5732641866775126,0.01695715797749103,2.0810576880608638,0.011587248029087421,11.663587060777116,0.02605498542088638,14.523113916590484,0.028599543757787674,7.061449508856146,0.020794561333644192,99.94728542091616
48,-0.2,43.570616252661324,0.04090444202779733,14.946477714821064,0.02941281214177862,4.466976321103753,0.01704137192190238,2.038013690702333,0.01165610115376115,12.514178877863523,0.027295495548708037,15.214682958016269,0.02962871016498574,7.194971996290684,0.02131676389247042,99.94591781145895
49,-0.1,42.25722961589046,0.041443145840586525,14.664833779583125,0.029679459453069875,4.34850582613019,0.01711076010935834,2.044321688584785,0.011872517582506943,13.46601576639704,0.02863955756609869,15.89170450280908,0.030673126915704247,7.272556976074345,0.021787184114132285,99.94516815546902
50,0.0,40.80176505759881,0.041960091361845184,14.473435673335615,0.030038545622418037,4.234524836618943,0.01719291028273005,1.9980586078716085,0.011947141894063255,14.415675246375208,0.029988668262393155,16.698019984313415,0.03184217473040032,7.322738573536243,0.022241595171463565,99.94421797964984
51,0.1,39.37238206455898,0.0425373254619907,14.209103691805039,0.030397861123995375,4.08246381230177,0.017228571173510995,2.029438576852311,0.012276507579735337,15.468980131084182,0.03148313541669838,17.424965807833146,0.03302550221175682,7.356079669817117,0.0227284990427061,99.94341375425255
52,0.2,37.93401314140861,0.04315897547234468,13.94361759895892,0.030811239765480516,3.9282768490828,0.017279402969382556,2.0038755578634397,0.012464352516371834,16.528905993974522,0.033038476045556514,18.300803057892693,0.034393301471118486,7.303083506556628,0.023142787953826956,99.94257570573762
53,0.3,36.42069358449865,0.04371045702819062,13.780424278497883,0.03131032557917294,3.803679766074727,0.01737538959728653,1.9930208771042008,0.01269514816726073,17.519959515473527,0.03452982125968883,19.150615636329,0.03574234783648649,7.273345677921816,0.02358971846972605,99.9417393358998
54,0.4,35.023213034424515,0.044326692670651986,13.560342526517472,0.03181266617092694,3.6920163817030094,0.017521495622457958,1.94388031440016,0.012828631554837268,18.55277104229061,0.03612025176453772,20.003405448116965,0.03717028904812096,7.165569744469964,0.023965589803573918,99.94119849192269
55,0.5,33.51931024811961,0.0449494591201148,13.361740886464435,0.03239780272264673,3.5637659452285195,0.01765240500841843,1.9267179478340068,0.013089215000219586,19.563018409872548,0.03777243562195947,20.91512467821268,0.038726310327183,7.090699444519541,0.024440118604002605,99.94037756025133
56,0.6,32.01712004338776,0.04552207300742588,13.16729029652266,0.032992938814369974,3.4477141616052314,0.0178023783125571,1.8512661845283909,0.013152487698749103,20.608553508965787,0.03946769214388923,21.815683521289248,0.040297244807599,7.032220452519032,0.024948451046657136,99.9398481688181
57,0.7,30.725811352164,0.046182005213193905,12.990963209213636,0.03365412000341131,3.3194717076466853,0.01793243953955079,1.8775351436322405,0.013586689302196371,21.496915220185308,0.04112129804887736,22.61596563361143,0.0418763319436659,6.9127339149334635,0.02539249876713463,99.93939618138678
58,0.8,29.437304306171498,0.04679188575837604,12.827403206771706,0.03433154216856767,3.14412543596634,0.01791623964993457,1.8234915063685102,0.013736927664508394,22.506778769032497,0.04287681086655263,23.42407535700726,0.043482179100236266,6.7758160098124725,0.025803525383944453,99.9389945911303
59,0.9,28.064371934701985,0.04744532317589684,12.561342524160507,0.03499560412970723,3.0759671173950047,0.01823267152871932,1.777664237322359,0.013953196879092316,23.46304834555071,0.04474778305157871,24.29586371518963,0.045286598463971386,6.700014837109731,0.026401122680481524,99.93827271142993
60,1.0,26.823355040071288,0.048083136290692254,12.404080165469447,0.0357745526990688,2.926239989628696,0.018291776564804216,1.7851607846834692,0.014370676578762601,24.42748631400303,0.04663063340502587,24.962667805091748,0.04697147332856986,6.609113783817228,0.026963350310421734,99.9381038827649
61,1.1,25.527759179613298,0.04866965964540076,12.220978386343178,0.03655974072801367,2.7977581035630497,0.01840763411002939,1.7014926861619242,0.014435879759543475,25.43487854316623,0.04861132402336397,25.75693841341443,0.04881236019611945,6.498059034279175,0.027514200051577196,99.93786434654129
62,1.2,24.19748381270794,0.04925081936977688,11.996988414127461,0.03736555455862257,2.6703345559630987,0.01853924306289647,1.6617973186829471,0.01470065567150695,26.466494122379423,0.050731463336321635,26.54424639843123,0.05077905969589615,6.400016936862551,0.028145890381893735,99.93736155915465
63,1.3,22.95954000090123,0.04975821941350055,11.826511261810124,0.03820508261225617,2.5321916062330008,0.01858671709842139,1.6537676153981895,0.015088286116670659,27.383803497449602,0.05275789261583557,27.29773648305598,0.05270612535567137,6.283420587502066,0.028709794613195335,99.93697105235019
64,1.4,21.66536026375813,0.05017760870411778,11.581081823296357,0.03897599771500331,2.4126449731986064,0.01868932261240125,1.647272581528637,0.015503366592544985,28.521106375777656,0.054994869111500304,27.95438472325132,0.05466115748655616,6.155042833243525,0.02927325983732316,99.93689357405425
65,1.5,20.515515065647854,0.05079296729062573,11.463508075367992,0.04007200895671244,2.2943796958557736,0.018832744247926015,1.5800871968768702,0.015685674738981626,29.34235064289491,0.05727277603654634,28.684078730396553,0.05688986347012825,6.0569217666074575,0.030004028239919062,99.93684117364741
66,1.6,19.241287277030303,0.051088956911975944,11.210999737813363,0.04088999280909279,2.161695204673645,0.0188480736082462,1.5737920927199511,0.01613037024799459,30.33818714747662,0.05958095760929288,29.447314397190876,0.05907379907432771,5.963065297917969,0.030690170032821647,99.93634115482273
67,1.7,18.07541865123297,0.05147494593198243,10.976913229909856,0.041815379374700215,2.0288427969098284,0.018858967796201477,1.5209159512662365,0.016370773845201792,31.443482620021662,0.06210610538965468,30.004912428341907,0.06130198869729646,5.885828357607712,0.03148298553734682,99.93631403529017
68,1.8,17.107723487642758,0.051964321054158095,10.827726937564664,0.042878114413659685,1.8801669819966582,0.018742551972526115,1.5042479046274435,0.016796568704313442,32.18919037357553,0.06446984176407042,30.72383444199873,0.06366221450277924,5.7029953491207905,0.03200019097988344,99.93588547652658
69,1.9,15.944343509335617,0.0522319687498467,10.586124158271447,0.043895556001570156,1.749451068735564,0.018705442874127225,1.4585887883589908,0.017105092481644123,33.223479185422676,0.06720228673033934,31.35659673670159,0.066193213643916,5.617226868504993,0.03285163216049672,99.93581031533088
70,2.0,14.822333109091215,0.05233388059551917,10.445101410015974,0.045046679978199444,1.6780839758282975,0.018918809157291414,1.4156595123984164,0.01739983612487495,34.23933805653956,0.06988879500556856,31.848548812518864,0.06861896492923768,5.487037229978467,0.03354103245018335,99.9361021063708
71,2.1,13.776736313096118,0.052458456096355056,10.233615829686228,0.04613191930133724,1.5338717454194792,0.018705445561199654,1.423299458497144,0.018028740342052797,34.97144128773829,0.07258367158040996,32.53652966987054,0.07130993760111103,5.459767450485868,0.03458004137419789,99.93526175479367
72,2.2,12.810761991431269,0.05253906864423168,10.02111791412378,0.04720541610037027,1.4035747138943016,0.018493188649956097,1.3187568620856784,0.017933419994009558,35.86632904380854,0.07539628741158608,33.10767004278408,0.07398027106503974,5.4073235145748235,0.03555358356568125,99.93553408270247
73,2.3,11.985537539164069,0.05282084099207484,9.795754185213216,0.04834281791998046,1.2853354786465474,0.018318867336525706,1.3393211565637588,0.01869450400733564,36.6835327804212,0.07837786824566839,33.63094709365473,0.0768337255424707,5.215439903884322,0.036158783009033704,99.93586813754784
74,2.4,11.063688106605026,0.052825628267601975,9.704946690618288,0.04985212868577205,1.1893511778578056,0.018256271256620663,1.3340825309256847,0.019321021285996685,37.304648146729214,0.08144310019307407,34.177805682366575,0.07987546827599733,5.161233565187285,0.037258456175434614,99.93575590028989
75,2.5,10.244072621219859,0.052917104989468625,9.494351720081793,0.051156247860728754,1.0425015160611055,0.017725189415933883,1.2884233878709015,0.019680744675585886,38.124899056232906,0.08475991149060816,34.70513572988145,0.0830738940723813,5.0363702297403945,0.03816503458109953,99.9357542610884
76,2.6,9.41791065137375,0.052772618837262544,9.467890507610898,0.05289786331610518,0.9933363820474294,0.01791804325403163,1.231462729470177,0.01992645963913819,38.751224929770686,0.08802410500424744,35.172095860236794,0.08627606150416672,4.902332266283401,0.039011846009103006,99.93625332679312
77,2.7,8.653723178848152,0.05275217303913168,9.19469375678075,0.05421477727807565,0.9154889887703774,0.01786993108010582,1.2053879644371803,0.020474979953304478,39.73835120397898,0.09181610317401431,35.394308232082594,0.08972129525490001,4.8345849830217125,0.04024506212001944,99.93653830791975
78,2.8,8.12619400771664,0.05322213385236032,9.017501233818004,0.05579237780297807,0.7987547929083938,0.01733876402196092,1.1662427394556016,0.020912211616093128,40.088834896169466,0.09545934180764414,36.085553542740065,0.09354466787710655,4.653202232261493,0.04102814251097364,99.93628344506966
79,2.9,7.496317932783077,0.053198259496762344,8.886801698791244,0.0574853666097749,0.7334204508330611,0.017237407612261328,1.0719536099313949,0.020803750030369675,40.627245998039854,0.09921931029463028,36.38533277419544,0.09719316401260132,4.736197321136883,0.04291140807055509,99.93726978571097
80,3.0,6.851939784368483,0.0530288632910061,8.645083351336575,0.05898875044624454,0.6388579037171919,0.01672357279040473,1.1419199245186522,0.02230193535352717,41.31942454290136,0.1033577283627522,36.719507934395146,0.10118170456385615,4.620587184924894,0.0440650785088883,99.93732062616229
81,3.1,6.419230411394218,0.053436211435769716,8.623854956386086,0.0612023374354154,0.6064093905466721,0.016926338429756837,1.080597753193756,0.022541024077510605,41.52501260380303,0.10743377248558936,37.213495193096534,0.10538632395889198,4.468880496922769,0.04504770552214887,99.93748080534306
82,3.2,5.9914614677507405,0.05392828597852889,8.437948813324653,0.0631600959601498,0.5367678207949743,0.016603173312616654,1.115898453240755,0.023869435871945205,41.7826477790521,0.11207036463093391,37.6448005740505,0.11009191292041273,4.428463676472108,0.046747394309891076,99.93798858468583
83,3.3,5.574142073984195,0.0543720482733443,8.350476062006093,0.06556347010588844,0.4878651963263976,0.016513120397559155,1.0774626513337606,0.024467519514001303,42.425724210029344,0.1171305226986563,37.70501856068401,0.11485960463417073,4.318281455501973,0.0481738286278632,99.93897020986577
84,3.4,5.278902146758654,0.05528553055173822,8.40106909353345,0.06858494504689229,0.4317963584766029,0.016211236364309017,1.059307780285377,0.025311324262166198,42.68239726488199,0.12228824861790105,37.805053655133975,0.11988608895841275,4.281267010391248,0.05004963817363138,99.9397933094613
85,3.5,5.01306981976554,0.05630149460029044,8.256734074014867,0.07101128442152209,0.37100684730770256,0.0156862796924555,1.0091119814563183,0.02578715392682063,42.83697013294967,0.12767419079685358,38.28049664858431,0.12541113962560302,4.1723283510510765,0.051590629689272145,99.93971785512949
86,3.6,4.724212999435092,0.05705065294175782,8.004080540020404,0.07297004580555275,0.328469001642345,0.01538641250508114,1.0179645050898225,0.02699287350415433,43.16328671581643,0.13319144885062784,38.51738667592069,0.13086068156066225,4.18472402092362,0.05384624216836811,99.94012445884842
87,3.7,4.4572203464022335,0.05778130575632512,8.136944174224121,0.07655216469649176,0.2941914833526846,0.015164623818632744,0.9194464493049236,0.02672475889507367,43.450905325258105,0.13879333352049988,38.52148770498321,0.13626037006174244,4.1610443405403705,0.05591503123404317,99.94123982406565
88,3.8,4.347972896682023,0.059661577061419294,8.035484920621329,0.07952806461810664,0.2406192735181792,0.014333303724577426,0.8468770872223459,0.026808197597309704,43.73019814697471,0.14512179495443117,38.69613548410783,0.14248920050749914,4.045143943415938,0.05763744159152711,99.94243175254235
89,3.9,4.165861551099547,0.061000432612312076,8.089455915542871,0.083245871092868,0.2070393374741201,0.013877037622522554,0.8477421520899783,0.027990043309904535,43.66011974707627,0.15141566156337743,38.85577856974568,0.1488078680981534,4.117471508775856,0.060660420676948025,99.94346878180431
90,4.0,4.151434550577386,0.06355432843158558,8.062075339474513,0.08674091554677871,0.1868760219782452,0.013760171355668344,0.8531296655528585,0.0293022017643782,43.579691451437625,0.15798397309887438,39.10656503408558,0.1554759788031837,4.002600014218828,0.062453108457647157,99.94237207732503
91,4.1,4.035794347736761,0.065213669068737,7.9762689518787075,0.08977787022499398,0.1735882223687102,0.013794385012737893,0.8305866842452209,0.03007466781969183,44.04196879806637,0.16450687803621003,38.78629039367996,0.16146669533051644,4.0990990990990985,0.06570146257419344,99.94359649707484
92,4.2,3.8565434866566703,0.06694117802528352,7.981618091667674,0.09421436739682687,0.14149232071592696,0.013067524985996727,0.7655097351553997,0.030299889811487478,44.08513725964445,0.172601314431005,39.00692555663212,0.16956862236484635,4.1056959729108735,0.06898015527070449,99.94292242338311
93,4.3,3.942921700041896,0.0710605648211125,7.98164035918716,0.09895510716340968,0.13476189840820849,0.01339508961245607,0.8005657331180699,0.03253928370320907,44.311313328085184,0.18138262855665344,38.74344138475536,0.17788129672576364,4.029514190027618,0.07180423897899539,99.94415859362348
94,4.4,3.7831948771001858,0.07320164127173551,7.927062774324683,0.1036544958564737,0.11488496774383596,0.012997145669940337,0.780628626977347,0.03376653276483508,44.115827613633016,0.19050554602004757,39.28212621949599,0.18737936678170142,3.939965239932836,0.07464205041829927,99.94369031920789
95,4.5,3.6430780292288687,0.07551994538550084,7.761703511053318,0.1078499958450004,0.13654096228868662,0.014884037428684735,0.7867360208062418,0.03561109743018046,44.16775032509753,0.20016178930180556,39.31664175535664,0.19688334642054314,4.131989596879063,0.08022365382459308,99.94444020071035
96,4.6,3.769918962882058,0.08049665516020169,8.039671193709793,0.11491475696963181,0.13581129378127235,0.015564287121739852,0.7344531808434596,0.036085915614798916,43.881343817012144,0.2097248982699373,39.3557684755311,0.2064692349677908,4.027877055039314,0.0830935005646918,99.94484397879914
97,4.7,3.7264704946352785,0.08472101122646915,7.6547361678276875,0.11892174329879429,0.10609336215869963,0.014561376986584405,0.6725918808551525,0.036559411999544184,44.19689326607414,0.22213341880871695,39.5618805049944,0.21871711837127658,4.0275442389302585,0.08793915820847668,99.94620991547562
98,4.8,3.6956842248157193,0.0892741103314213,7.826047991396501,0.1270956204117955,0.10754374565904153,0.015510084116083643,0.6676674209665494,0.03853724263695089,44.38868102076939,0.23511099849535613,39.02066797552372,0.23083088092479068,4.23901597472722,0.09534151627580932,99.94530835385815
99,4.9,3.8053345727120034,0.09677953418499022,7.9501229004506335,0.13683907743315735,0.11265874641540352,0.016968728216354312,0.627304383449406,0.03993781549971471,44.75624743957393,0.25152434608966995,38.80789606124437,0.24650137822508592,3.886726751331421,0.09776767749594127,99.94629085517718
